CpG_site,correlation,p_value,n_samples,adj_p_value,significant
"('chr22', 45971764, 45971967, 0)",0.22136737953818283,0.023925486747876645,104,0.14466803897052738,False
"('chr22', 45972337, 45972715, 0)",0.21867224328806642,0.02573822137838163,104,0.15062565023407576,False
"('chr22', 46007405, 46008260, 0)",-0.2893319401790173,0.0028924070330196825,104,0.042952244440342284,True
"('chr22', 46040514, 46043582, 0)",-0.17385900721698933,0.07755363936202679,104,0.2791931017032964,False
"('chr22', 46055730, 46056937, 0)",-0.1605831741005204,0.10343432295101906,104,0.3413332657383629,False
"('chr22', 46077390, 46077407, 0)",-0.1943810448685158,0.048013455593357277,104,0.22281244236292364,False
"('chr22', 46079220, 46080221, 0)",0.024798388181212706,0.8026826187180351,104,0.9018591755434978,False
"('chr22', 46084861, 46084913, 0)",0.05363727033256724,0.588663782704893,104,0.7723748776449691,False
"('chr22', 46086214, 46086226, 0)",0.09719098267869256,0.3263441998682771,104,0.5972857314784891,False
"('chr22', 46089016, 46089051, 0)",-0.09710033652880953,0.3267977487045605,104,0.5972857314784891,False
"('chr22', 46091849, 46093522, 0)",0.07025756939811968,0.478506791976788,104,0.6966495942015002,False
"('chr22', 46104387, 46104858, 0)",-0.09071462291632826,0.35976118474924224,104,0.621215534130959,False
"('chr22', 46105933, 46107088, 0)",-0.08068937944389395,0.41549780612108184,104,0.6481223713603399,False
"('chr22', 46107109, 46107611, 0)",-0.10584579199605078,0.2848981403936778,104,0.5663351826972457,False
"('chr22', 46374870, 46375205, 0)",0.09584151878609595,0.33313791947117005,104,0.6023863749341706,False
"('chr22', 46533266, 46533700, 0)",0.2008641783984259,0.040899189331791846,104,0.20399934595634311,False
"('chr22', 47144197, 47145063, 0)",-0.06222913968600395,0.5302963175064619,104,0.7351488410697067,False
"('chr22', 48536187, 48537234, 0)",-0.18127772722191787,0.06553025565453288,104,0.25275955752462687,False
"('chr22', 49948756, 49949834, 0)",-0.2777793629349254,0.004303959286612416,104,0.05529462902738083,False
"('chr22', 49950923, 49953288, 0)",-0.1345288316946217,0.1733409276719872,104,0.43859945556820884,False
"('chr22', 49962927, 49963115, 0)",-0.03097458828410945,0.7549362763621226,104,0.8741367410508788,False
"('chr22', 50281924, 50283066, 0)",-0.18381207489805518,0.06178787594299368,104,0.2518687410881658,False
"('chr22', 50299323, 50300085, 0)",-0.1574434386520484,0.11044846105401618,104,0.34792484336338697,False
"('chr22', 50300093, 50300144, 0)",-0.1896376132825654,0.05384367212180852,104,0.23345358569601649,False
"('chr22', 50504244, 50504979, 0)",0.014147656222440899,0.886652151248996,104,0.9498104082551317,False
"('chr22', 50603661, 50604232, 0)",0.3922256728178367,3.824137682172466e-05,104,0.0020650343483731314,True
"('chr22', 50720100, 50720824, 0)",-0.30695360996282267,0.001527695494852731,104,0.029272616901371683,True
"('chr22', 50730665, 50731575, 0)",-0.29707014837057055,0.0021959622062759127,104,0.03623337640355256,True
"('chr3', 9946861, 9947779, 0)",-0.0854862964027748,0.3882271758669903,104,0.6381522224826129,False
"('chr3', 50275256, 50275818, 0)",0.17944874761336105,0.06834380248435885,104,0.25857464124655516,False
"('chr3', 52317674, 52318634, 0)",-0.12892431495100076,0.19211927153935232,104,0.46895594550698744,False
"('chr3', 54639091, 54639949, 0)",-0.06521731932959751,0.5106980684265771,104,0.7163037842866277,False
"('chr3', 55482320, 55482401, 0)",0.262442833047265,0.007115208927728391,104,0.07286955350121835,False
"('chr3', 55483280, 55483468, 0)",0.14472051502806604,0.14271474686575997,104,0.39540061682238853,False
"('chr3', 65356348, 65357363, 0)",0.1287761062539493,0.19263510219478946,104,0.46895594550698744,False
"('chr3', 75655450, 75656014, 0)",0.026375050331398704,0.7904170047736955,104,0.8951529091240708,False
"('chr3', 122921755, 122922549, 0)",-0.06929847853062551,0.4845469454268303,104,0.7010484981150082,False
"('chr3', 123447240, 123447927, 0)",0.06828172521913195,0.49099443493847655,104,0.7036204930119544,False
"('chr3', 125141549, 125142201, 0)",0.08803556200236376,0.37418246647315334,104,0.6304535443593213,False
"('chr3', 126541845, 126542267, 0)",-0.11919124582682003,0.22815412858652065,104,0.5114096316241254,False
"('chr3', 128076496, 128077139, 0)",0.18698448007658386,0.05735084875068252,104,0.24160570324755615,False
"('chr3', 128492404, 128493032, 0)",-0.14457669430114542,0.14311638487679046,104,0.39540061682238853,False
"('chr3', 128493036, 128493493, 0)",-0.06965107011455704,0.48232167726395336,104,0.6995932395594474,False
"('chr3', 128496506, 128497230, 0)",-0.01236532581577593,0.9008539031139758,104,0.9513017216883585,False
"('chr3', 129592308, 129592916, 0)",0.036565174930675404,0.7124933708380249,104,0.8521019794230554,False
"('chr3', 129596774, 129597736, 0)",-0.15219183707054224,0.12300098554387108,104,0.3680734781514329,False
"('chr3', 137460557, 137461140, 0)",-0.07871348945350934,0.42704714157785634,104,0.6563156587250885,False
"('chr3', 169660005, 169661047, 0)",-0.05181732401575857,0.6013922254237262,104,0.7765803954384638,False
"('chr3', 169665319, 169667619, 0)",-0.5031399185524112,5.2267677317887734e-08,104,1.0349000108941771e-05,True
"('chr3', 181710446, 181711026, 0)",0.03060843404862009,0.7577432716942689,104,0.8765326258741883,False
"('chr3', 181722960, 181725249, 0)",0.33897038801031015,0.000431772560027959,104,0.011150995680722071,True
"('chr3', 184562818, 184566659, 0)",-0.11594710878389639,0.2411569128420851,104,0.5227116072110208,False
"('chr3', 194396928, 194397884, 0)",0.12167351905078327,0.21854299736908567,104,0.4973737181503329,False
"('chr3', 196142762, 196143481, 0)",0.011783147291527435,0.9054997547224943,104,0.9528199367673368,False
"('chr4', 519329, 520694, 0)",-0.06651303003832867,0.5023174935729079,104,0.7129772584074616,False
"('chr4', 1053074, 1054296, 0)",-0.10694122888183102,0.27991434693112527,104,0.5623119315840411,False
"('chr4', 1194596, 1194897, 0)",0.008686366307157606,0.9306057492469323,103,0.9608554400623064,False
"('chr4', 1548130, 1548824, 0)",-0.14647197265291645,0.13789173628355636,104,0.3915760418826234,False
"('chr4', 1593581, 1593811, 0)",-0.07820689317338703,0.4300376739116531,104,0.6592061375574759,False
"('chr4', 1752059, 1753013, 0)",-0.14412443994785404,0.14438493223227508,104,0.39675362918589774,False
"('chr4', 1992438, 1992784, 0)",-0.0414058719782796,0.676433945315025,104,0.8283095733857662,False
"('chr4', 3385765, 3386280, 0)",0.05539158566297666,0.5765116912740291,104,0.764552386323125,False
"('chr4', 3386711, 3387559, 0)",0.15598831088257584,0.11382221686883989,104,0.3521374834379734,False
"('chr4', 4862025, 4863088, 0)",-0.05343676786027257,0.5900600450279982,104,0.7723748776449691,False
"('chr4', 8199832, 8200412, 0)",-0.07155114129907517,0.4704247666457203,104,0.6925212178130307,False
"('chr4', 8200592, 8200838, 0)",-0.14871703209434173,0.13189175851878765,104,0.38030924543766925,False
"('chr4', 8246875, 8247185, 0)",-0.05956239842184455,0.5480985358183597,104,0.7458660487425101,False
"('chr4', 79964716, 79965136, 0)",-0.010320810408566049,0.9171830887520632,104,0.9559166377716987,False
"('chr4', 80188577, 80190457, 0)",-0.22231781006260534,0.023312799442477345,104,0.14424794655032855,False
"('chr4', 110618823, 110620366, 0)",0.2950303641492473,0.002363072903763274,104,0.03743107479561026,True
"('chr4', 139735567, 139736030, 0)",-0.28636359946598816,0.0032084123745757588,104,0.04592281808428917,True
"('chr4', 150579673, 150580146, 0)",-0.12226268333543211,0.2163045204578491,104,0.4960806376523643,False
"('chr4', 150583109, 150583218, 0)",-0.013763607220877529,0.8897094123569022,104,0.9498104082551317,False
"('chr4', 150583559, 150584040, 0)",-0.2411325286679824,0.013668498666105023,104,0.10023565688477018,False
"('chr4', 168877588, 168878471, 0)",-0.23950739942888258,0.01433578371671464,104,0.10384701863083531,False
"('chr4', 173507277, 173508827, 0)",0.09130778372137627,0.3566153559194705,104,0.6193845655443435,False
"('chr4', 173523309, 173524785, 0)",0.15942718511995396,0.10597506249076159,104,0.34682747724249247,False
"('chr4', 183987356, 183988188, 0)",0.054733926297038375,0.5810536077280856,104,0.7665475882597559,False
"('chr4', 189050886, 189052624, 0)",-0.057176881561333534,0.5642660269758055,104,0.7574554124827763,False
"('chr5', 169343, 169811, 0)",0.04493862612420085,0.650566112600694,104,0.809411811662252,False
"('chr5', 391263, 392271, 0)",-0.10339045215734201,0.2962825749361994,104,0.5704760113844488,False
"('chr5', 958598, 959159, 0)",-0.19289058597456138,0.049786260959764385,104,0.22403817431893974,False
"('chr5', 1877589, 1878883, 0)",0.5708529325964095,2.4981761924853487e-10,104,1.483916658336297e-07,True
"('chr5', 1879236, 1879813, 0)",0.12264148468299269,0.21487391508265224,104,0.49567031285085605,False
"('chr5', 1948566, 1949292, 0)",-0.026703800763163414,0.7878658200531776,104,0.8939680938139208,False
"('chr5', 2111835, 2112456, 0)",-0.2372178021296448,0.01532385569877722,104,0.10901042257573255,False
"('chr5', 2387692, 2388035, 0)",-0.010200342973338314,0.9181463833419639,104,0.9559666112272157,False
"('chr5', 2642765, 2643111, 0)",0.012421851989141863,0.9004029933525888,104,0.9513017216883585,False
"('chr5', 2748393, 2748628, 0)",0.4308224294362998,4.9894831623978505e-06,104,0.000455961999763742,True
"('chr5', 3310572, 3311411, 0)",-0.05151638512537762,0.6035086838016003,104,0.7775268658169397,False
"('chr5', 3324980, 3325502, 0)",-0.07848084073565727,0.4284190252037145,104,0.6575733875219805,False
"('chr5', 3597196, 3598976, 0)",-0.0881006691890641,0.3738278745237402,104,0.6304535443593213,False
"('chr5', 10649335, 10650194, 0)",0.09381963314124414,0.34348388753530645,104,0.6094594348501352,False
"('chr5', 14440755, 14441385, 0)",0.05631349320667943,0.570172747145865,104,0.7626878535391824,False
"('chr5', 43037621, 43039014, 0)",-0.08851131936470787,0.3715960826620164,104,0.6303443934858438,False
"('chr5', 51376920, 51378181, 0)",0.25868276871461304,0.008014351451597268,104,0.07757802039567684,False
"('chr5', 55222730, 55223684, 0)",0.28066641263805053,0.0039029913977485504,104,0.051519486450280864,False
"('chr5', 73119784, 73120152, 0)",0.027040258318882723,0.785257146014554,104,0.8924324307967723,False
"('chr5', 77077196, 77077714, 0)",0.10573708897720799,0.2853959000049963,104,0.5663351826972457,False
"('chr5', 93570546, 93571113, 0)",0.439587674370654,3.0309788012250735e-06,104,0.0003062744935663895,True
"('chr5', 93573311, 93575063, 0)",0.04567687703032411,0.645211139642276,104,0.8077037238092981,False
"('chr5', 93587916, 93588392, 0)",0.22081980586233838,0.02428468318586629,104,0.14466803897052738,False
"('chr5', 93593562, 93594545, 0)",0.017749915407601687,0.8580628440240231,104,0.9334143397141781,False
"('chr5', 93594838, 93595951, 0)",0.14826484405986595,0.13308392687782777,104,0.3818930075624623,False
"('chr5', 93596500, 93597350, 0)",0.18400893179039257,0.06150463266390892,104,0.2518687410881658,False
"('chr5', 93597432, 93597582, 0)",0.16105213355518014,0.10241730449553514,104,0.33891854523870685,False
"('chr5', 123086872, 123088203, 0)",0.4136606147477382,1.2729727298191781e-05,104,0.0008895832958971668,True
"('chr5', 132822959, 132823442, 0)",-0.03831226382898098,0.6994007078301349,104,0.8444531901596745,False
"('chr5', 132825497, 132826048, 0)",-0.12443533319040762,0.2081903962549613,104,0.4907611104613239,False
"('chr5', 135027854, 135027928, 0)",0.1116574772459005,0.2591266542822114,104,0.5419761712803999,False
"('chr5', 135027946, 135028430, 0)",0.1068760341339926,0.28020931270854577,104,0.5623119315840411,False
"('chr5', 135050214, 135050679, 0)",0.17870290216584536,0.06951887834692504,104,0.26135578315236374,False
"('chr5', 135327054, 135327290, 0)",0.03200249149498964,0.7470733398180999,104,0.8701207134351987,False
"('chr5', 135490035, 135490261, 0)",0.23179808497492077,0.017901040986246928,104,0.12116518715821939,False
"('chr5', 135490273, 135490805, 0)",0.11055181209341503,0.26390282499675216,104,0.5471493125587112,False
"('chr5', 139391648, 139392270, 0)",0.21320939319423565,0.029773503824421663,104,0.16772341983676028,False
"('chr5', 139393587, 139394488, 0)",0.12376116964340228,0.2106845585375704,104,0.49093474973561707,False
"('chr5', 139394839, 139395195, 0)",0.014152622087677702,0.8866126307563712,104,0.9498104082551317,False
"('chr5', 139847855, 139848394, 0)",0.16250464841611237,0.09931695928286102,104,0.33142850457314293,False
"('chr5', 140672479, 140672862, 0)",0.07535428856733811,0.4470992182633077,104,0.6768454006216672,False
"('chr5', 140883710, 140884531, 0)",0.2751573401214499,0.004699587414671831,104,0.05876957735400142,False
"('chr5', 141491335, 141491890, 0)",-0.033169733162090445,0.7381759185135616,104,0.8660703667135491,False
"('chr5', 150618564, 150619791, 0)",0.035154105312831196,0.7231294062282727,104,0.8582195150841039,False
"('chr5', 159104548, 159104956, 0)",0.10612901302093408,0.28360396791423165,104,0.5663351826972457,False
"('chr5', 159104985, 159105797, 0)",-0.08452871646315363,0.393583464566484,104,0.6413952755898258,False
"('chr5', 172669899, 172670178, 0)",0.13388811146871288,0.1754165851771116,104,0.44245202375882925,False
"('chr5', 172683825, 172684154, 0)",0.03700535313587654,0.7091866262741899,104,0.8518844408632332,False
"('chr5', 174731544, 174732670, 0)",0.382323080456319,6.19954485196011e-05,104,0.0026303783157602184,True
"('chr5', 174732677, 174732784, 0)",0.1469352337171984,0.13663698854411443,104,0.3892679673630886,False
"('chr5', 177132491, 177132738, 0)",-0.019169246207924442,0.8468464015449407,104,0.9263844613585539,False
"('chr5', 177366561, 177367798, 0)",-0.11386975544937539,0.24974820961203997,104,0.5323697817284226,False
"('chr5', 177400080, 177400415, 0)",0.0331826230041468,0.738077854503648,104,0.8660703667135491,False
"('chr5', 180618624, 180619195, 0)",-0.15563947371691395,0.11464276553868605,104,0.35234592501541223,False
"('chr6', 1606953, 1606954, 0)",-0.13059876920771213,0.18854477668875663,103,0.4637498855201716,False
"('chr6', 1607195, 1607553, 0)",0.15682408043594104,0.1118748233710554,104,0.34792484336338697,False
"('chr6', 1614798, 1615262, 0)",-0.0196321760767684,0.8431945269522695,104,0.9240914188369891,False
"('chr6', 1620006, 1620529, 0)",0.12712373810134248,0.19845409597046731,104,0.47666819154493917,False
"('chr6', 1624200, 1624250, 0)",-0.0821040526773974,0.4073417051545545,104,0.6462360997566873,False
"('chr6', 1624302, 1625493, 0)",0.08670690572655845,0.3814634028128704,104,0.6337294878150727,False
"('chr6', 3229727, 3229957, 0)",0.15182132613470747,0.12392642747867064,104,0.369911044835831,False
"('chr6', 10380931, 10382951, 0)",0.21331149326224888,0.02969343691392219,104,0.16772341983676028,False
"('chr6', 10389981, 10393824, 0)",0.18397687564906867,0.06155068362679804,104,0.2518687410881658,False
"('chr6', 10398133, 10398683, 0)",-0.11001585741347154,0.2662393949960866,104,0.5491187521794286,False
"('chr6', 10417032, 10417780, 0)",0.2245630273095896,0.021918505761464622,104,0.13777346478634905,False
"('chr6', 10421385, 10422847, 0)",0.24215258602602696,0.013263608142547774,104,0.09862511018748081,False
"('chr6', 10424945, 10426016, 0)",0.3851126406853419,5.4191206635625294e-05,104,0.002476121287812417,True
"('chr6', 26017252, 26017369, 0)",0.10731163837237524,0.2782424205482833,104,0.5602576196802721,False
"('chr6', 26224912, 26225548, 0)",0.10153519254359863,0.3050809131188488,104,0.5789714453437578,False
"('chr6', 27762022, 27762790, 0)",-0.09302098570197845,0.34762566498607905,104,0.6094594348501352,False
"('chr6', 34554753, 34556574, 0)",-0.14971365498711264,0.1292930230284554,104,0.3765549352783395,False
"('chr6', 35317869, 35319067, 0)",0.11199928056597962,0.2576621709974078,104,0.5408174189839584,False
"('chr6', 35485727, 35486703, 0)",-0.06836227064939218,0.4904820253554472,104,0.7036204930119544,False
"('chr6', 41407240, 41408049, 0)",0.021420642665226003,0.8291178569763251,104,0.9188358340371962,False
"('chr6', 41560485, 41561198, 0)",-0.0210655522218246,0.8319085565471143,104,0.9193556885376482,False
"('chr6', 42104222, 42104948, 0)",0.25803565896853753,0.0081788153149179,104,0.07757802039567684,False
"('chr6', 43283869, 43284477, 0)",0.06892453258854181,0.48691296156924024,104,0.7016778670231809,False
"('chr6', 75206928, 75208495, 0)",-0.10773846694092958,0.27632415429834667,104,0.5581817912215877,False
"('chr6', 100448184, 100449569, 0)",0.3010274179851279,0.0019018571893404555,104,0.032277233441949445,True
"('chr6', 100467335, 100467357, 0)",0.2604131160838125,0.007588824884651082,104,0.07640274544886004,False
"('chr6', 101398890, 101399836, 0)",0.39722258077290173,2.9791023359974938e-05,104,0.001792126472836844,True
"('chr6', 107634433, 107634725, 0)",0.36343023556659615,0.0001494402622823543,104,0.005547969737232403,True
"('chr6', 107634864, 107635142, 0)",0.2732088224252375,0.00501427375807577,104,0.06017128509690924,False
"('chr6', 117547798, 117548366, 0)",-0.05609078958893795,0.5717010326430737,104,0.763016907204932,False
"('chr6', 127475399, 127476063, 0)",0.10779076295222564,0.2760897363551348,104,0.5581817912215877,False
"('chr6', 144186964, 144187502, 0)",0.11650937410554142,0.23886723967139473,104,0.5217150258680263,False
"('chr6', 158662757, 158663377, 0)",-0.0387635014841419,0.6960332145203836,104,0.8436092657941809,False
"('chr6', 158938786, 158939422, 0)",0.18409292855168466,0.06138409853338632,104,0.2518687410881658,False
"('chr6', 165845832, 165847084, 0)",-0.08008815658629019,0.4189926464525962,104,0.6498367830533771,False
"('chr6', 167350129, 167350905, 0)",0.05104717945604984,0.6068151006801882,104,0.7793473941708795,False
"('chr6', 167678241, 167678539, 0)",-0.09674958981536474,0.32855651116402207,104,0.599022349760823,False
"('chr6', 170176669, 170176846, 0)",0.005426692155011688,0.9563988660875136,104,0.9752805604394559,False
"('chr6', 170224353, 170226611, 0)",-0.16656144908930215,0.09104769458889747,104,0.31171372095564903,False
"('chr7', 234245, 234302, 0)",-0.10475643367803955,0.28991257425789313,104,0.5663351826972457,False
"('chr7', 369398, 369581, 0)",-0.07939293159900486,0.42534873692164704,103,0.654552201376835,False
"('chr7', 369604, 370123, 0)",-0.2092036197168123,0.03306237225449299,104,0.18017476256118198,False
"('chr7', 376013, 376554, 0)",0.18219670139255395,0.06415251223749946,104,0.2525932853579364,False
"('chr7', 391197, 392099, 0)",-0.18579314285248916,0.058985461495960574,104,0.2467420009056379,False
"('chr7', 464850, 465550, 0)",-0.12231996711329193,0.21608774644906573,104,0.4960806376523643,False
"('chr7', 511706, 512417, 0)",-0.052514339479028456,0.5965029419058412,104,0.7733875422294415,False
"('chr7', 552722, 553470, 0)",-0.30408411570315796,0.001699609280449381,104,0.03055656663264098,True
"('chr7', 590789, 591405, 0)",-0.013191618850768926,0.8942657676506891,104,0.950077100761197,False
"('chr7', 613477, 614159, 0)",-0.2070155777086955,0.03498472541573943,104,0.18806268685021918,False
"('chr7', 768612, 768653, 0)",0.06695652008014637,0.49946558089583726,104,0.7123230613496455,False
"('chr7', 945146, 946194, 0)",-0.08015756261484092,0.4185883293535755,104,0.6498367830533771,False
"('chr7', 982152, 983623, 0)",-0.20199271810701339,0.03975555437750874,104,0.2019886705088322,False
"('chr7', 1054442, 1054757, 0)",-0.1001251644787598,0.31188086696579576,104,0.5834873542604179,False
"('chr7', 1537085, 1537670, 0)",-0.07384610987800386,0.4562707646890257,104,0.6842305697494141,False
"('chr7', 1538255, 1538594, 0)",0.06886719375313066,0.4872762965438756,104,0.7016778670231809,False
"('chr7', 1559590, 1560731, 0)",-0.29325263041212224,0.0025179777378290117,104,0.03935996779659034,True
"('chr7', 1566887, 1568232, 0)",0.03630389114327752,0.7144587355991279,104,0.8521857207748634,False
"('chr7', 1853736, 1854389, 0)",-0.09737184715909301,0.3254404476860379,104,0.5966408207577362,False
"('chr7', 2460054, 2460576, 0)",-0.012079765386360283,0.9031323000066017,104,0.9520152372740398,False
"('chr7', 2679061, 2679842, 0)",0.22097365315196732,0.024183300536252627,104,0.14466803897052738,False
"('chr7', 4707059, 4707751, 0)",-0.013100542083904224,0.8949915898667384,104,0.950077100761197,False
"('chr7', 5396506, 5397485, 0)",0.07269868728206963,0.46331771046441683,104,0.687058711654824,False
"('chr7', 5527726, 5528535, 0)",-0.11415316918198587,0.24856384673466728,104,0.5311040466201165,False
"('chr7', 19110089, 19112095, 0)",-0.18864809779883665,0.055130504808338886,104,0.23559366802987985,False
"('chr7', 27087929, 27088695, 0)",0.09244516026336,0.3506312211219591,104,0.6107769658253481,False
"('chr7', 27102049, 27102999, 0)",0.060746100641539805,0.5401607647278316,104,0.7380339474271331,False
"('chr7', 27106450, 27107197, 0)",-0.19671335342877902,0.04534440941112157,104,0.2154766335216497,False
"('chr7', 27107537, 27108064, 0)",0.032057750862618445,0.7466513592723346,104,0.8701207134351987,False
"('chr7', 27122115, 27122832, 0)",-0.10264334802701464,0.29980529607873324,104,0.5732281557910731,False
"('chr7', 27124018, 27124027, 0)",0.022236552427297815,0.8227136194150009,104,0.9148501017781127,False
"('chr7', 27139157, 27140213, 0)",-0.21240842673417965,0.03040798964135122,104,0.16880697053236096,False
"('chr7', 27142929, 27144024, 0)",-0.12916819865816018,0.19127262947803772,104,0.4685193480822862,False
"('chr7', 27144644, 27146113, 0)",-0.10771031581030947,0.2764503976612556,104,0.5581817912215877,False
"('chr7', 27157404, 27158873, 0)",-0.29639324656156524,0.002250195702876891,104,0.03661962321942119,True
"('chr7', 27176256, 27176438, 0)",-0.14458379323243328,0.14309654016608805,104,0.39540061682238853,False
"('chr7', 27191402, 27192167, 0)",0.03799777518682508,0.7017511257022336,104,0.8446609294166703,False
"('chr7', 27192186, 27192218, 0)",0.05327501660947753,0.5911875451044074,104,0.7726411480572454,False
"('chr7', 50400048, 50400610, 0)",-0.1344733374220774,0.17351998663052032,104,0.43859945556820884,False
"('chr7', 64181739, 64182314, 0)",0.47026773717515247,4.727982440993654e-07,104,6.240936822111623e-05,True
"('chr7', 64888714, 64889547, 0)",0.017749258714160707,0.8580680403470498,104,0.9334143397141781,False
"('chr7', 73768661, 73769450, 0)",0.055091113747818415,0.5785847584555693,104,0.7645814160680939,False
"('chr7', 73830989, 73831802, 0)",-0.3374859184818242,0.0004592339160740535,104,0.011607870048850544,True
"('chr7', 91266672, 91267654, 0)",-0.1306409411310281,0.18621743470670116,104,0.46088815089908536,False
"('chr7', 97002267, 97002829, 0)",0.2519707953502485,0.009870706042846495,104,0.08395625030632847,False
"('chr7', 97009669, 97012156, 0)",0.06921589905686437,0.4850689103118997,104,0.7010484981150082,False
"('chr7', 97012164, 97012427, 0)",0.021207301475991883,0.8307942792656544,104,0.9189791468972043,False
"('chr7', 97021736, 97022652, 0)",0.28312414923164714,0.003588349828326265,104,0.04956929762850701,True
"('chr7', 100866271, 100866762, 0)",-0.08310777799815915,0.4016123392569557,104,0.6462360997566873,False
"('chr7', 102300688, 102301186, 0)",-0.004176176868305046,0.9664395035592322,104,0.9801672036089685,False
"('chr7', 149764751, 149765105, 0)",-0.03202081328989102,0.7469334196718409,104,0.8701207134351987,False
"('chr7', 149765472, 149765791, 0)",0.013545470161993207,0.8914466373775016,104,0.9498104082551317,False
"('chr7', 150450353, 150450985, 0)",-0.005090075163905368,0.9591010264115021,104,0.9771972721928511,False
"('chr7', 150957981, 150958549, 0)",0.17511066408169895,0.07540931471142259,104,0.27312885938161596,False
"('chr7', 151062224, 151063486, 0)",-0.07678616463666335,0.4384881223967472,104,0.667851140265815,False
"('chr7', 151115742, 151115762, 0)",-0.038177216027074766,0.7004096788602494,104,0.8444531901596745,False
"('chr7', 151125504, 151126773, 0)",-0.1817227424065888,0.06486010879670658,104,0.2525932853579364,False
"('chr7', 151894151, 151895454, 0)",-0.20626338625932406,0.035666928194894705,104,0.19001036186338524,False
"('chr7', 155788787, 155789632, 0)",-0.08102876035802722,0.4135325374956175,104,0.6481222355472211,False
"('chr7', 155802914, 155803373, 0)",0.48580133266273107,1.7186074059091662e-07,104,2.5521319977751118e-05,True
"('chr7', 155806133, 155806408, 0)",0.14188328389775565,0.1507968161303681,104,0.4062281577389508,False
"('chr7', 155997554, 155998613, 0)",-0.012911888362549633,0.8964953114085031,104,0.950077100761197,False
"('chr7', 157006026, 157006243, 0)",0.15267641852235586,0.12179866107002285,104,0.3663210363321193,False
"('chr7', 157292664, 157293603, 0)",-0.13359501340070767,0.17637216304786538,104,0.44391976631538993,False
"('chr7', 157686037, 157687339, 0)",0.10521554189674415,0.28779215816426224,104,0.5663351826972457,False
"('chr7', 157897730, 157898077, 0)",-0.14359176649531336,0.1458899184177817,104,0.39751656669799235,False
"('chr8', 10652508, 10655054, 0)",-0.32204640681122065,0.0008565831079666903,104,0.018844828375267186,True
"('chr8', 11708349, 11708684, 0)",0.25162207241949586,0.009976712357839264,104,0.0839660955474243,False
"('chr8', 11709081, 11709648, 0)",0.2631137694256154,0.006964505356180961,104,0.07257747686967528,False
"('chr8', 11709671, 11709821, 0)",0.0880730098824216,0.37397848980949755,104,0.6304535443593213,False
"('chr8', 22103455, 22104633, 0)",0.03126340005766837,0.7527244454428959,104,0.8741316140627177,False
"('chr8', 22230573, 22231567, 0)",-0.08087383849802246,0.4144289771681188,104,0.6481223713603399,False
"('chr8', 22689728, 22690714, 0)",-0.0015083955008555888,0.9878752029791493,104,0.9903761528601092,False
"('chr8', 37493021, 37493773, 0)",-0.09395128097154959,0.34280415683541393,104,0.6094594348501352,False
"('chr8', 37697985, 37697993, 0)",-0.11638644746246364,0.2416946444704302,103,0.5227116072110208,False
"('chr8', 37698394, 37698586, 0)",-0.08661961876502394,0.38194470814443776,104,0.6337294878150727,False
"('chr8', 37798122, 37798572, 0)",0.09046169974423843,0.36110776871900907,104,0.6226357463544017,False
"('chr8', 37841882, 37842462, 0)",-0.2739564275410112,0.0048913819303886006,104,0.05940379581276264,False
"('chr8', 38728767, 38728805, 0)",-0.03544207407329389,0.7209544600150399,104,0.8564938984978674,False
"('chr8', 38899814, 38900761, 0)",-0.0883491922978439,0.3724762325143623,104,0.6303443934858438,False
"('chr8', 41310485, 41311914, 0)",0.1282810312260782,0.1943654469606156,104,0.4702772932570496,False
"('chr8', 48581479, 48581814, 0)",0.022248821545754454,0.822617404292332,104,0.9148501017781127,False
"('chr8', 48708586, 48710149, 0)",-0.003849309142255477,0.969064918245178,104,0.9806210586671819,False
"('chr8', 96153433, 96153600, 0)",-0.011387764979093898,0.9086567786137663,104,0.9536079973437759,False
"('chr8', 118074145, 118074622, 0)",-0.1982724440568009,0.043629851158204995,104,0.2141092161378995,False
"('chr8', 119672831, 119672947, 0)",-0.19603103866517244,0.046112170903998266,104,0.2162484851007796,False
"('chr8', 127853937, 127854827, 0)",-0.3469091824682475,0.0003088665914427229,104,0.00936128386847359,True
"('chr8', 129983613, 129984121, 0)",-0.11774581074327027,0.2338854574215019,104,0.5172295546501662,False
"('chr8', 140237985, 140238822, 0)",-0.03450013021887659,0.728076861282484,104,0.8615323870625184,False
"('chr8', 141227062, 141227497, 0)",-0.07067724286564046,0.4758765807701393,104,0.6945225773402032,False
"('chr8', 142304673, 142306052, 0)",-0.1546806932280097,0.11692167589667785,104,0.35616141273141866,False
"('chr8', 142464326, 142464914, 0)",0.204263346554703,0.03753545269982996,104,0.19474101455171308,False
"('chr8', 142544395, 142544824, 0)",-0.05686979854882496,0.5663635532868836,104,0.7594129811566791,False
"('chr8', 143261744, 143262258, 0)",-0.09488124369690061,0.3380266787251232,104,0.607527525454533,False
"('chr8', 143888428, 143889195, 0)",-0.19629543277325723,0.04581339632512346,104,0.2162484851007796,False
"('chr8', 143937601, 143938002, 0)",0.004098830652458391,0.9670607201429214,104,0.9801672036089685,False
"('chr8', 143938757, 143938895, 0)",-0.04388812457198572,0.6582167068134531,104,0.8144395772706443,False
"('chr8', 143977911, 143979097, 0)",-0.16841681964490654,0.08745222196100282,104,0.3016074541483361,False
"('chr8', 144050798, 144051186, 0)",-0.01665839220830706,0.866708111914107,104,0.9394609826222254,False
